annotation_id	run_at	result	error
639cc86cd735216af9283f7ad86d34fb	2026-02-26 19:40:28	success	NA
67c77c53cc9031a51cec9d64ad7bb4f6	2026-02-26 19:40:48	success	NA
6bff7799620bd1c23afe325201ae7fb6	2026-02-26 19:40:58	success	NA
70ab029ba1e0db8bb1f9d448ae6f278a	2026-02-26 19:41:47	success	NA
7559afc56afd8d2979f5e8b05b41c929	2026-02-26 19:41:48	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/125/395/GCA_949125395.1_ilDiaMend1.1/GCA_949125395.1_ilDiaMend1.1_genomic.fna.gz: Forbidden
79bbe53387f7839e436be291c3199a05	2026-02-26 19:42:48	success	NA
7e9c130602b4382752b2e7f49071e6bf	2026-02-26 19:44:47	success	NA
8317293de06bf76b5adb57c7726d9492	2026-02-26 19:45:41	success	NA
87d7442cd388d0c519e33627970d1c35	2026-02-26 19:46:02	success	NA
8c07f7845bb923a545c7b10cdb6b0263	2026-02-26 19:46:31	success	NA
90709069c033649d7985901d9fdbd7e1	2026-02-26 19:46:31	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/923/885/GCA_027923885.1_AtubIFM56815_1.0/GCA_027923885.1_AtubIFM56815_1.0_genomic.fna.gz: Forbidden
94f63491bb274ba117890e5ba40b35c0	2026-02-26 19:46:50	success	NA
99119a0c4f0ed87f6dbf12d818aab825	2026-02-26 19:48:10	success	NA
9db7c97ca07a8c37f8ce8cfae7b084ba	2026-02-26 19:48:37	success	NA
a202719f33c78a9ba406a35e18db970e	2026-02-26 19:49:24	success	NA
a5fd0112186c832b3266369271d60736	2026-02-26 19:49:42	success	NA
aa79f2abd2ff0fc2f1bb626201fecf52	2026-02-26 19:50:02	success	NA
aeecf312dbb505e850098c59f96bc29f	2026-02-26 19:50:25	success	NA
b30df47bfae79adbe085ca57445624b4	2026-02-26 19:50:48	success	NA
b750e23fcfcd2317e85d1e663692a694	2026-02-26 19:51:10	success	NA
bbc0e39cee99b7b3b0b22294e00a264f	2026-02-26 19:51:11	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/316/495/GCA_949316495.1_wpAmpPaci1.1/GCA_949316495.1_wpAmpPaci1.1_genomic.fna.gz: Forbidden
c0b92d2f23ee898547bfb9f0c6c651aa	2026-02-26 19:51:36	success	NA
c51440be093ad12d7339d48d76a40dd4	2026-02-26 19:51:58	success	NA
c91b4c9c0240edca0f373df5b6c215c6	2026-02-26 19:52:34	success	NA
cd69e1c3f687992cfdfef6390b20bf6f	2026-02-26 19:52:37	fail	"FASTA index file /tmp/tmp.wycTsdkEwA/input.fna.fai created.
"
d1c34acf8c9d29cddac8ec630af217a7	2026-02-26 19:53:00	success	NA
d6a422d70ff126c53a282737eaf5e5d0	2026-02-26 19:53:18	success	NA
da8cb4ddff081b53ac0ec364459ebf20	2026-02-26 19:55:34	success	NA
df2966b8e1b44650a2039db985971be2	2026-02-26 19:55:35	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/704/685/GCA_003704685.1_ASM370468v1/GCA_003704685.1_ASM370468v1_genomic.gff.gz: Forbidden
e327993d1a78e241e9a5d29264104b7d	2026-02-26 19:55:35	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/465/975/GCA_029465975.1_DPEC_1.1/GCA_029465975.1_DPEC_1.1_genomic.fna.gz: Forbidden
e7919b08d991550273adf46d9d94711d	2026-02-26 19:55:56	success	NA
ec4d339e9b43cecf5763dd0e50f95e56	2026-02-26 19:57:26	success	NA
f0444f66375bee18c60b39236f7a5116	2026-02-26 19:57:26	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/125/565/GCA_949125565.1_CDA.nuclear_genome.ScRAP/GCA_949125565.1_CDA.nuclear_genome.ScRAP_genomic.gff.gz: Forbidden
f43677d48992aaff6bb5babe81ad44ca	2026-02-26 19:58:04	success	NA
f861484b4171e1c979c3b6a3f2b80a86	2026-02-26 19:58:13	success	NA
fc7f6eafd000e78a8602e45ecebd8fd1	2026-02-26 19:58:48	success	NA
0053b46394d04bc14d8ed1c68f2f9b89	2026-02-26 23:23:22	success	NA
052d7735c8cd3b60b42b22e01573a431	2026-02-26 23:23:41	success	NA
09d7167eaa5611d2f7626e8cfb129675	2026-02-26 23:24:14	success	NA
0e8483c6e1886b198ea5655dc0918f18	2026-02-26 23:24:31	success	NA
12eb668576f222eeee872249319f2238	2026-02-26 23:24:49	success	NA
172ec42c84af9e6bafbc041f2ffd9473	2026-02-26 23:25:33	success	NA
1bff34c4616fcbb368d43c7741b94893	2026-02-26 23:26:14	success	NA
2044b909890fb1563182f1482df540c0	2026-02-26 23:27:55	success	NA
24e78c997499688730fb2aebeafe98d7	2026-02-26 23:28:16	success	NA
29745c2e1fc7740073f49f1f78a31134	2026-02-26 23:28:16	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/578/715/GCA_027578715.1_UCR_CoemRSA1290_1.0/GCA_027578715.1_UCR_CoemRSA1290_1.0_genomic.gff.gz: Forbidden
2d91d38d6d32d4755671e6a5bba69eb7	2026-02-26 23:28:58	success	NA
31d99c3f3ed6d0b5b4c5667af520a258	2026-02-26 23:29:38	success	NA
36d1b341cd370d4e6636beac81107d69	2026-02-26 23:30:30	success	NA
3b9a640c692c82fd752f84842d289529	2026-02-26 23:31:13	success	NA
403669714be067f34fa7d271119ef303	2026-02-26 23:31:35	success	NA
44e7fe6aadd928636c3251a643c015cc	2026-02-26 23:31:48	success	NA
497de72d98be070383c7d950e1a2f998	2026-02-26 23:32:27	success	NA
4de0bb4b15102331c454ec75ebc24d88	2026-02-26 23:32:59	success	NA
52af920baebdd41c858d71a3748c8687	2026-02-26 23:33:52	success	NA
56fcc3ddf40788e53f797078e6f52a58	2026-02-26 23:34:17	success	NA
5b1524ac4106e676d9550dca2060e383	2026-02-26 23:34:56	success	NA
5f52f426cf5b384959f1210cc0fcf1ab	2026-02-26 23:35:17	success	NA
63c09594e7c662b90d3cdfac58a39251	2026-02-26 23:35:36	success	NA
680a79d8ef7b1b600630c39a1c0d4902	2026-02-26 23:35:59	success	NA
6c559659cb730f6d972a159937d7b8eb	2026-02-26 23:37:18	success	NA
70eb15aef49d9f46dfefec896c2e5e12	2026-02-26 23:37:58	success	NA
75adf18959ad5e24b6943586e82e8def	2026-02-26 23:38:27	success	NA
7a2586f311967da8ad8b28b364f77348	2026-02-26 23:38:27	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/704/535/GCA_003704535.1_Peff_R14/GCA_003704535.1_Peff_R14_genomic.gff.gz: Forbidden
7ede16ce056f3e73005e81130e21b31d	2026-02-26 23:38:46	success	NA
837cae3ad24139dd613c7f7c755e530c	2026-02-26 23:39:06	success	NA
88446aabe52c44bb0198a032219cf131	2026-02-26 23:39:35	success	NA
8c5adf2fa1e3a0905e407828570fb991	2026-02-26 23:40:04	success	NA
90da11fecf08c86f0aaa00f15d5cf688	2026-02-26 23:42:10	success	NA
953616fc2a7f5545465b79e1aacf0e05	2026-02-26 23:42:45	success	NA
9973efe2d809d53d6f26461bc5b51fd1	2026-02-26 23:43:03	success	NA
9de2cc18a5908f92faa048c1badd1fd5	2026-02-26 23:44:28	success	NA
a2285d47b567976c7188a3b965e9e143	2026-02-26 23:44:32	fail	"FASTA index file /tmp/tmp.rlCwRIuSV8/input.fna.fai created.
"
a65139d1e922e3747a7d3f2e67e69397	2026-02-26 23:45:48	success	NA
aadc2cc765a872b321f5aca6f11c4385	2026-02-26 23:46:10	success	NA
af2ec8d4909df3415bcb9c720440f8aa	2026-02-26 23:47:09	success	NA
b35f025797a82c7e40429fa7e33b85e3	2026-02-26 23:47:21	success	NA
b791b6058a250a8b51d34c8111d57b47	2026-02-26 23:47:32	success	NA
bbff26338d885ea17e75d43e4cd0f9f1	2026-02-26 23:47:54	success	NA
c113f047d8338b040ec714a60dce3116	2026-02-26 23:50:15	success	NA
c55ce145dd2487b05b750fa1a6375450	2026-02-26 23:50:44	success	NA
c94f6365bbb79efac1c4ac1e71568217	2026-02-26 23:52:11	success	NA
cdbbfefbb9cd1498cc9289f8b65f12d7	2026-02-26 23:52:35	success	NA
d20fe68d47c386e78a429711d438af2e	2026-02-26 23:53:12	success	NA
d6eb00aa231e03de15e0ad47daa12315	2026-02-26 23:53:32	success	NA
daf5833d4a1035cf38b87c86c447a6f0	2026-02-26 23:54:19	success	NA
df6f2de78c6b31d75acf73790ae7731b	2026-02-27 00:00:05	fail	"FASTA index file /tmp/tmp.oX9ppvYnJo/input.fna.fai created.
Warning: couldn't find fasta record for '1A'!
Error: no genomic sequence available (check -g option!).
"
e374ef352041cae0ecb644038d920c3d	2026-02-27 00:00:29	success	NA
e7f648a5c31ef49b726b8bb61d8473e0	2026-02-27 00:01:35	success	NA
ec9d8a8e1fc1330802f096fec617c8c6	2026-02-27 00:03:58	success	NA
f09c0bb17599267ebd18d5a65372b2d0	2026-02-27 00:04:23	success	NA
f482d6e30ed63a0160be51e4870e8b6d	2026-02-27 00:04:48	success	NA
f8a67a62b747771f336a3852a2fc78ec	2026-02-27 00:05:42	success	NA
fcd4c73bc41da6e7c0e5133350e46ebf	2026-02-27 00:06:08	success	NA
03f8ccb588ad3631b10e55cdfd157f0a	2026-02-26 22:36:54	success	NA
08cc073939d26f2cf9bcad2113fc07a0	2026-02-26 22:36:55	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/045/GCA_002847045.1_Aspcand1/GCA_002847045.1_Aspcand1_genomic.gff.gz: Forbidden
0d2ffa91eda8d79161f0f6e778439e5e	2026-02-26 22:37:45	success	NA
11bccf1ec80354887655a99bd5eeb3ff	2026-02-26 22:38:22	success	NA
15ba785fbf13963f94e936733d1da35b	2026-02-26 22:39:01	success	NA
1a95e29274549df59b64baa2bfb58880	2026-02-26 22:40:21	fail	"FASTA index file /tmp/tmp.9rdbvPLDOs/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
1f00d1ca448ceb2266a544f719e95b75	2026-02-26 22:40:44	success	NA
23b6452a7d2b34e15806581064877871	2026-02-26 22:41:15	success	NA
2822a449bfe6e821596f2af3c4049170	2026-02-26 22:41:36	success	NA
2c3a43999d5adaa3a4c5e27580c8ae85	2026-02-26 22:42:14	fail	"FASTA index file /tmp/tmp.MvhMxKBfcX/input.fna.fai created.
Error parsing strand (?) from GFF line:
NC_050986.1	RefSeq	mRNA	73927	146094	.	?	.	ID=rna-IQQ50_pgp043;Parent=gene-IQQ50_pgp043;Dbxref=GeneID:59450193;exception=trans-splicing;gbkey=mRNA;gene=rps12;locus_tag=IQQ50_pgp043
"
30a2ecc1677a6a5affa505c222394299	2026-02-26 22:42:34	success	NA
352fbb261e9931a1097387fe514b0f11	2026-02-26 22:42:35	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/435/815/GCA_030435815.1_ASM3043581v1/GCA_030435815.1_ASM3043581v1_genomic.fna.gz: Forbidden
3a2f91cd09ce4095a5e3bbcbed0bb404	2026-02-26 22:43:03	success	NA
3ee228456f06f8081a87a3929d301210	2026-02-26 22:43:45	success	NA
436679559f06a5f66a0c04f61c6e77b2	2026-02-26 22:44:09	success	NA
480cf27d2faa6269e4e8acd9c04245f0	2026-02-26 22:44:52	success	NA
4c90167be8d7f1c3002d2e0b164ca346	2026-02-26 22:44:53	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/725/215/GCA_027725215.1_ASM2772521v1/GCA_027725215.1_ASM2772521v1_genomic.gff.gz: Forbidden
51646c0288fadd7a742cc14fc652c387	2026-02-26 22:45:35	success	NA
55a9d676ab4e816628c491d89b7000d3	2026-02-26 22:46:00	success	NA
59ac91f49229bd867f05dde3993ab866	2026-02-26 22:50:12	success	NA
5e27aef1aa956a71b903973817b443b6	2026-02-26 22:50:32	success	NA
6296e8a3f834c1995baff44498a70a10	2026-02-26 22:57:37	success	NA
66da0327510287c42c7f2f47b3f5b9ed	2026-02-26 22:57:47	success	NA
6af797d5caf37843e8f1a2f3ac35b1e4	2026-02-26 22:58:13	success	NA
6f7e58841143bc87e5ead1f5c91ee0fa	2026-02-26 22:58:39	success	NA
746962fb729384b4f365c3e512dd94d2	2026-02-26 22:59:48	fail	"FASTA index file /tmp/tmp.XAiBa875yT/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
790116d93883acae23e13163015b18cb	2026-02-26 23:01:46	success	NA
7dad53f6f27922e5ec8f30fadd07c90b	2026-02-26 23:02:04	success	NA
8227f6d6e54ed0bfab4aa829b95ed050	2026-02-26 23:02:19	success	NA
86dfa80dfc98805451b0ee0d668835e3	2026-02-26 23:03:04	success	NA
8b2c2da6fb0899bc040608e16da90362	2026-02-26 23:03:47	success	NA
8f9cde070279d0d9fa133f31fa38117f	2026-02-26 23:04:46	success	NA
93f1b02190bca2abca6fd382230a014c	2026-02-26 23:05:16	success	NA
984ae42cefe6044c2a38c04748b0bca8	2026-02-26 23:05:48	success	NA
9cd486c27ced7bf9fd12fb365db87cc2	2026-02-26 23:06:41	success	NA
a0d1651ca4eb154a9c24dc43117e02a2	2026-02-26 23:06:45	fail	"FASTA index file /tmp/tmp.aAeiuUSmQg/input.fna.fai created.
"
a5108b7feb96db858342984978c61d0e	2026-02-26 23:08:32	success	NA
a97cf74177fcbf56e192794e11f7ab1c	2026-02-26 23:09:29	success	NA
ae017fb7f9864c6a6d5de6700ac39368	2026-02-26 23:10:10	success	NA
b20f203e6d4b3f97c7e10a88cd9c0307	2026-02-26 23:11:32	success	NA
b65526e89fabd37e57ca2444f93134ff	2026-02-26 23:11:40	success	NA
baa70c79e058eaeb8858a9ad0a1438f4	2026-02-26 23:12:09	success	NA
bf905ce0c4e4af6ff4cfadb5c9f754b8	2026-02-26 23:12:35	success	NA
c443d98b41acebb0fc03b1377ce8e6fb	2026-02-26 23:12:59	success	NA
c8395e2c93b246cf95bccce7498ff918	2026-02-26 23:13:23	success	NA
cc75baf534b9a3044803714fa5d425af	2026-02-26 23:14:20	success	NA
d07d6fb754989ed91b2ddb3cd010c293	2026-02-26 23:15:22	success	NA
d584fc5cf93dd920aa9d33e3e723fc65	2026-02-26 23:16:16	success	NA
d9ad203dc811211727a9a727f9e0ea77	2026-02-26 23:16:19	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/760/905/GCA_024760905.1_SWU_Pli_1.0/GCA_024760905.1_SWU_Pli_1.0_genomic.fna.gz: Forbidden
ddf8f085b192df7fc522f7fdcdb31896	2026-02-26 23:17:39	fail	"FASTA index file /tmp/tmp.71CqZJJb8M/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
e25ae891c7dab59325b869caad4d1d74	2026-02-26 23:18:14	success	NA
e6c969b08131a48fb0c008df1caf45f5	2026-02-26 23:18:45	success	NA
eae8b678604c3b6447f36bf3dfe879e2	2026-02-26 23:19:09	success	NA
ef794726cabf19a813b2cdfb9a78f4d0	2026-02-26 23:20:47	success	NA
f3991711cf36963cc3d02ed6b80742ea	2026-02-26 23:21:44	success	NA
f7859e8e50a329ab00340a81044fd5df	2026-02-26 23:21:58	success	NA
fb82a1e3fc586779d2a052d6e37c96eb	2026-02-26 23:22:44	success	NA
ffb6fd2d85438c4d087401d413a33a1b	2026-02-26 23:29:10	fail	"FASTA index file /tmp/tmp.f9oA3cW755/input.fna.fai created.
Error parsing strand (?) from GFF line:
NC_036024.1	RefSeq	mRNA	43010	296069	.	?	.	ID=rna-CRD53_mgp34;Parent=gene-CRD53_mgp34;Dbxref=GeneID:34688745;exception=trans-splicing;gbkey=mRNA;gene=nad5;locus_tag=CRD53_mgp34
"
03f91f49fb38ccd7ffc9102dfdae286e	2026-02-26 22:26:42	success	NA
08ccb3d51b52a45652bb2b518b5c49f2	2026-02-26 22:26:58	success	NA
0d3163d47751d7b8fed79b3818438e04	2026-02-26 22:27:16	success	NA
11bdbabf9df3e7c82f1eb38f6183b871	2026-02-26 22:27:55	success	NA
15be388a2edba3cb391f8d12b6668eda	2026-02-26 22:29:51	success	NA
1a96664a2855f4d1e2448de0e8bb1f05	2026-02-26 22:30:36	success	NA
1f09a40c233e1ffcfe4c241d84ce794e	2026-02-26 22:31:07	success	NA
23bb28ad80a268ddde76addf1e30fa33	2026-02-26 22:31:44	success	NA
28295905e274d28f30a95e5aedc80b09	2026-02-26 22:32:03	success	NA
2c3b41c8f5d4857aa57628c20356e1af	2026-02-26 22:32:18	success	NA
30a41d5a8f32b257980bd46a4c8d4fb3	2026-02-26 22:32:43	success	NA
3530f796da694936db57cb62ee12dc3a	2026-02-26 22:33:04	success	NA
3a3360fb30466dd5a0f488d85850956b	2026-02-26 22:34:06	success	NA
3ee2da5d2fbbb18fa0c20e2c1d9ee84f	2026-02-26 22:34:20	success	NA
4369edc3ae813e5a97ca30ac63f8fe8e	2026-02-26 22:34:43	success	NA
480fdd9b8dc3afef2bc16fcd8943e2e8	2026-02-26 22:35:04	success	NA
4c9a0f334dc29bb5115d36177cabc434	2026-02-26 22:35:21	success	NA
516b2437716407902298bd2857aa391c	2026-02-26 22:35:42	success	NA
55aeb32c412f0046c31f359e039375f2	2026-02-26 22:37:34	success	NA
59ad5f9205d55718295b83bceb3509b4	2026-02-26 22:38:04	success	NA
5e2f77425c980c47b50b318d2a0b2674	2026-02-26 22:38:49	success	NA
629890138b4dd2a172b76e1f3c4a5ac1	2026-02-26 22:38:49	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/165/GCA_002222165.1_Cryp_neof_grubii_cng3_V1/GCA_002222165.1_Cryp_neof_grubii_cng3_V1_genomic.fna.gz: Forbidden
66de284461d92af7d09fc42c01034feb	2026-02-26 22:39:50	success	NA
6afbcabe9df0c1a001ae24eb815d5dfb	2026-02-26 22:40:03	success	NA
6f7f6a6544496cf9a915259846f139d0	2026-02-26 22:41:06	success	NA
746fb396160b24f98409f7c392488258	2026-02-26 22:41:52	success	NA
7901f456078ea76b55f7621c24fbc934	2026-02-26 22:42:13	success	NA
7db206aa5f8c30908072534d23c33ff9	2026-02-26 22:43:47	success	NA
822bffeb82557599c0a2c396ad7a9963	2026-02-26 22:45:20	success	NA
86e567989d0458f67b4037bacdbb2627	2026-02-26 22:46:09	success	NA
8b31fecc6f0a4b794122ea6fd5ffdd7b	2026-02-26 22:46:34	success	NA
8fa01e46b67a075411cf4704ed5b4b24	2026-02-26 22:46:54	success	NA
93fd643323806c98d8888843a6ca1b36	2026-02-26 22:47:30	success	NA
984cbaf82190a9ca3763b9a2688a58ef	2026-02-26 22:48:01	success	NA
9cd54fcd6ac4bc46e1566b32cba533e9	2026-02-26 22:48:01	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/244/115/GCA_024244115.1_ncid_AWRm77/GCA_024244115.1_ncid_AWRm77_genomic.gff.gz: Forbidden
a0d6b9eb717ba02d7ce730ab2b3cc8f4	2026-02-26 22:49:20	success	NA
a5146600ab46f2fa0530280bacd4a4d5	2026-02-26 22:51:43	success	NA
a9826db237c35deed7aa25e77cd96363	2026-02-26 22:52:21	fail	"FASTA index file /tmp/tmp.6JTA04FdP5/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
ae01f027d78d2507b7ca4170736b2fd4	2026-02-26 22:52:56	success	NA
b22297649f0d5779754da0d078618ab3	2026-02-26 22:53:18	success	NA
b6640fcbcc088c277b2ac319154a4e6b	2026-02-26 22:53:41	success	NA
baa8983d50f54138c816c97c62b90ee0	2026-02-26 22:54:16	success	NA
bf93297d2f6f96e1e444826f1965837d	2026-02-26 22:54:30	success	NA
c44598510f2b8923aafb0c283bb86aa1	2026-02-26 22:54:59	success	NA
c83c0bde7847885f1ace3122dcaed69c	2026-02-26 22:54:59	fail	HTTP 404 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/515/GCA_000006515.1_JCVI-cmg-v1.0/GCA_000006515.1_JCVI-cmg-v1.0_genomic.fna.gz: Not Found
cc75fa819f139c7275a4f81547631774	2026-02-26 22:55:00	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/145/GCA_003942145.1_ASM394214v1/GCA_003942145.1_ASM394214v1_genomic.fna.gz: Forbidden
d0813db1a8989ac019db54c812b9f74c	2026-02-26 22:55:37	success	NA
d589f0b7cdb372243b2a9030bee04484	2026-02-26 22:56:14	success	NA
d9b5ad235dd8f3f5177024f3399070dc	2026-02-26 22:57:28	success	NA
ddf9c21310de8df79705d0adbaace9f6	2026-02-26 22:58:25	success	NA
e265fecfacc69205f9a22d9e73873d34	2026-02-26 22:58:46	success	NA
e6ca8c2c35b6eead0323db384ed9dafc	2026-02-26 22:59:10	success	NA
eafb13f21ad41bde9d4c119571f683a0	2026-02-26 23:00:59	success	NA
ef7c868c642dcb8d5d0d0a6ee1d94697	2026-02-26 23:01:24	success	NA
f399cfd042cce074d0cf54913277ca62	2026-02-26 23:02:06	success	NA
f785dc8c99a763241c42c69cc5d3a374	2026-02-26 23:02:26	success	NA
fb89866c260e21d4d9fcb45968c84aa8	2026-02-26 23:03:01	success	NA
ffb97f2aaaa30c7092a491f988e2cf11	2026-02-26 23:03:24	success	NA
03fed51c6b4ee8de94fa20aa5afd32b5	2026-02-26 23:18:37	success	NA
08cfb2233ba42d23a29eda1ebfc556a8	2026-02-26 23:18:57	success	NA
0d36fbc0821b28fa216796eb754c16c3	2026-02-26 23:19:16	fail	"FASTA index file /tmp/tmp.VTmpo33XlR/input.fna.fai created.
GffObj::getSpliced() error: improper genomic coordinate 49251 on KZ622970.1 for transcript:KQK11863
"
11c1bd7e0b084a7d53b0105cc4db3831	2026-02-26 23:19:36	success	NA
15c64f40528978ac93b6c8b58b8f5a6b	2026-02-26 23:20:06	success	NA
1a9af462c4397791d85bfdd0e691b351	2026-02-26 23:20:51	success	NA
1f1182bb83896948564d634982a80d19	2026-02-26 23:21:31	success	NA
23d05cd706d2fc2192391db3ccc34f81	2026-02-26 23:21:31	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/885/GCA_002113885.2_ASM211388v2/GCA_002113885.2_ASM211388v2_genomic.gff.gz: Forbidden
282f108a0071abb828fdbe3afbeab9d1	2026-02-26 23:22:16	success	NA
2c4069a85ffafa982434c5ed0a0b816e	2026-02-26 23:23:35	success	NA
30a451ca87259ba91a1276e1e5c28648	2026-02-26 23:24:36	success	NA
3536c0716fd4401123379a0afe9b94ce	2026-02-26 23:26:22	success	NA
3a35f7f9d58377486e2edcbbc79b960e	2026-02-26 23:26:54	success	NA
3ee446ea4fb1bdf9f893a8c56bc2821e	2026-02-26 23:27:14	success	NA
437448fc03a083c6a293de4013b1e75c	2026-02-26 23:27:40	success	NA
48143dd99ce8bf12b2dcda28991fc5d3	2026-02-26 23:28:09	success	NA
4c9dbf7ee7b1351f4c442ebca3fd831c	2026-02-26 23:28:33	success	NA
516da853f0bbd995a8b47032bec6f415	2026-02-26 23:29:29	success	NA
55af290556430d6e9b22e105a9909d12	2026-02-26 23:30:08	success	NA
59b301cf0db2cfd8a470df49d53e3ce3	2026-02-26 23:30:27	success	NA
5e3274afdbb50d20139c850fe07e15f6	2026-02-26 23:31:30	success	NA
629cab9c81474789ab76f9bf337c9a25	2026-02-26 23:32:09	success	NA
66df819b24b62fd258c1b7fd97b5cbec	2026-02-26 23:34:19	success	NA
6afeec36de6047c6b10c4ee59f0a2e93	2026-02-26 23:35:15	success	NA
6f80a9bcf7733286722e3bde5c9b4335	2026-02-26 23:35:52	success	NA
74720134fd337d7415ffbfac462a02ce	2026-02-26 23:36:15	success	NA
79024699635f01bdfc04a03cf928559d	2026-02-26 23:36:44	success	NA
7dbe04b1efc908af2c462f9f97f87d6f	2026-02-26 23:37:05	success	NA
822d32a2fa46822e5e9bb6f069db04ba	2026-02-26 23:37:27	success	NA
86eab61d3c57448afc6468a1ed69250b	2026-02-26 23:38:48	success	NA
8b332a6f7b5eddd68a5f17559a06b664	2026-02-26 23:38:49	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/502/635/GCA_025502635.1_ASM2550263v1/GCA_025502635.1_ASM2550263v1_genomic.fna.gz: Forbidden
8fa07711cac09cecb1abd85a57770002	2026-02-26 23:39:12	success	NA
93feefabfe027663a1c6d25928000ac8	2026-02-26 23:39:49	success	NA
9852742ce7f558b8354d7ad68c363dc2	2026-02-26 23:40:27	success	NA
9cd62232899cd4453e019ca041a9432b	2026-02-26 23:40:53	success	NA
a0d87ad7590eb10e73ce2a828ab14e46	2026-02-26 23:42:01	success	NA
a517dca7d6504bddd8e9a0730903b7b1	2026-02-26 23:42:01	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/197/585/GCA_002197585.2_ASM219758v2/GCA_002197585.2_ASM219758v2_genomic.gff.gz: Forbidden
a98a5b07c33b12b422025600db37eab3	2026-02-26 23:42:32	success	NA
ae04e7d9cebff6c74bd9f262f03f48ac	2026-02-26 23:42:58	success	NA
b2255f1f756d0f40c9c97f0baef6cef7	2026-02-26 23:43:45	success	NA
b6646b30b48ce6e49676bfbb9a3b46d7	2026-02-26 23:45:00	success	NA
baa99854807b2ff97ec29bac2a7bb9e9	2026-02-26 23:45:25	success	NA
bf98cb7163f5db259f7407f4961a5f7f	2026-02-26 23:45:43	success	NA
c446463040aa02fff17add48cbbe1725	2026-02-26 23:46:05	success	NA
c83f05f0e08081361665950f5495f5ce	2026-02-26 23:47:27	success	NA
cc7c03ad77f2b5acc66ede18a0dbeb26	2026-02-26 23:49:10	success	NA
d082eb1c4903e4be990e7730299f04d2	2026-02-26 23:49:10	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/642/005/GCA_001642005.1_IntLin1.0/GCA_001642005.1_IntLin1.0_genomic.gff.gz: Forbidden
d5939cf7dbd24f7fdbf9fb2c75001a47	2026-02-26 23:49:57	success	NA
d9c5386d3912c39b9a559e2c9a776338	2026-02-26 23:52:02	success	NA
ddfc50a8609c3f9a3757788cc9f062c9	2026-02-26 23:52:30	success	NA
e269f9ba867501764e1f7878d7c132c9	2026-02-26 23:53:08	success	NA
e6ca8c832dbb2b2d18040db73411add1	2026-02-26 23:57:39	success	NA
eb022095db1717c7aa52296c57f19339	2026-02-26 23:59:52	success	NA
ef7d4dd89c0a6934e85add8d835cfb34	2026-02-27 00:02:10	success	NA
f39cab64470c2d37c571e86442de0978	2026-02-27 00:02:40	success	NA
f78635a64e0f2e7526e2dbcc634b412a	2026-02-27 00:03:15	success	NA
fb8a48e281ddc6f393793e56b7f86cdc	2026-02-27 00:03:30	success	NA
ffb9b7cc0a907d7dc1a0c89b37045e46	2026-02-27 00:03:52	success	NA
040156ef9fc87b3f6c2fd187ef7d162b	2026-02-26 23:33:59	success	NA
08d3237913cc7b4fd2fe6289e37297ca	2026-02-26 23:34:26	success	NA
0d3bf4d7c0d96ef4d502921823e3c480	2026-02-26 23:34:28	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/369/665/GCA_003369665.1_ASM336966v1/GCA_003369665.1_ASM336966v1_genomic.fna.gz: Forbidden
11c2b0cb019799da658824e299bb3377	2026-02-26 23:35:45	success	NA
